Customer_ID,Counter_ID,Start_Time,End_Time
1867,low,2018-09-16T09:50:21,2018-09-16T09:59:21
1391,high,2018-09-16T11:13:19,2018-09-16T11:47:19
1981,medium,2018-09-16T11:28:13,2018-09-16T12:35:13
844,low,2018-09-16T09:59:21,2018-09-16T11:52:21
236,high,2018-09-16T11:47:19,2018-09-16T12:23:19
171,high,2018-09-16T12:23:19,2018-09-16T13:06:19
1837,low,2018-09-16T11:52:21,2018-09-16T13:16:21
953,medium,2018-09-16T12:35:13,2018-09-16T13:23:13
1873,low,2018-09-16T13:16:21,2018-09-16T14:22:21
1760,medium,2018-09-16T13:23:13,2018-09-16T14:57:13
1423,high,2018-09-16T13:06:19,2018-09-16T14:11:19
1898,high,2018-09-16T14:11:19,2018-09-16T15:57:19
1634,low,2018-09-16T14:22:21,2018-09-16T15:34:21
1118,medium,2018-09-16T14:57:13,2018-09-16T16:54:13
1566,low,2018-09-16T15:34:21,2018-09-16T17:30:21
1985,high,2018-09-16T15:57:19,2018-09-16T17:42:19
1249,medium,2018-09-16T16:54:13,2018-09-16T17:10:13
1338,medium,2018-09-16T17:10:13,2018-09-16T18:36:13
1384,low,2018-09-16T17:30:21,2018-09-16T18:05:21
1085,high,2018-09-16T17:42:19,2018-09-16T18:57:19
446,medium,2018-09-16T18:36:13,2018-09-16T19:49:13
1203,low,2018-09-16T18:05:21,2018-09-16T18:21:21
344,high,2018-09-16T18:57:19,2018-09-16T19:48:19
675,high,2018-09-16T19:48:19,2018-09-16T20:35:19
301,medium,2018-09-16T19:49:13,2018-09-16T21:42:13
411,high,2018-09-16T20:35:19,2018-09-16T21:31:19
1351,low,2018-09-16T18:21:21,2018-09-16T18:49:21
1381,low,2018-09-16T18:49:21,2018-09-16T20:46:21
1405,low,2018-09-16T20:46:21,2018-09-16T22:17:21
267,medium,2018-09-16T21:42:13,2018-09-16T21:55:13
304,high,2018-09-16T21:31:19,2018-09-16T23:10:19
1411,medium,2018-09-16T21:55:13,2018-09-16T23:42:13
1302,low,2018-09-16T22:17:21,2018-09-16T22:35:21
925,low,2018-09-16T22:35:21,2018-09-16T23:23:21
1291,low,2018-09-16T23:23:21,2018-09-16T23:36:21
146,high,2018-09-16T23:10:19,2018-09-17T00:39:19
475,medium,2018-09-16T23:42:13,2018-09-17T01:38:13
1654,low,2018-09-16T23:36:21,2018-09-16T23:41:21
441,high,2018-09-17T00:39:19,2018-09-17T00:54:19
1781,low,2018-09-16T23:41:21,2018-09-17T01:21:21
1370,high,2018-09-17T00:54:19,2018-09-17T01:20:19
864,high,2018-09-17T01:20:19,2018-09-17T02:12:19
604,medium,2018-09-17T01:38:13,2018-09-17T02:17:13
1614,low,2018-09-17T01:21:21,2018-09-17T03:01:21
1998,medium,2018-09-17T02:17:13,2018-09-17T02:44:13
945,high,2018-09-17T02:12:19,2018-09-17T03:19:19
1043,medium,2018-09-17T02:44:13,2018-09-17T03:49:13
1346,low,2018-09-17T03:01:21,2018-09-17T03:52:21
1016,high,2018-09-17T03:19:19,2018-09-17T04:18:19
1089,high,2018-09-17T04:18:19,2018-09-17T04:30:19
1371,medium,2018-09-17T03:49:13,2018-09-17T05:45:13
625,high,2018-09-17T04:30:19,2018-09-17T06:18:19
1113,low,2018-09-17T03:52:21,2018-09-17T04:37:21
1429,low,2018-09-17T04:37:21,2018-09-17T05:53:21
712,low,2018-09-17T05:53:21,2018-09-17T06:03:21
427,medium,2018-09-17T05:45:13,2018-09-17T06:25:13
1865,low,2018-09-17T06:03:21,2018-09-17T06:54:21
1378,medium,2018-09-17T06:25:13,2018-09-17T06:47:13
1077,low,2018-09-17T06:54:21,2018-09-17T06:55:21
1095,high,2018-09-17T06:18:19,2018-09-17T08:16:19
278,medium,2018-09-17T06:47:13,2018-09-17T08:00:13
830,low,2018-09-17T06:55:21,2018-09-17T07:35:21
1004,low,2018-09-17T07:35:21,2018-09-17T08:19:21
51,high,2018-09-17T08:16:19,2018-09-17T08:48:19
1974,medium,2018-09-17T08:00:13,2018-09-17T09:30:13
1526,low,2018-09-17T08:19:21,2018-09-17T08:58:21
1518,high,2018-09-17T08:48:19,2018-09-17T09:52:19
757,low,2018-09-17T08:58:21,2018-09-17T09:42:21
984,low,2018-09-17T09:42:21,2018-09-17T09:45:21
1548,medium,2018-09-17T09:30:13,2018-09-17T11:05:13
887,low,2018-09-17T09:45:21,2018-09-17T11:33:21
1238,high,2018-09-17T09:52:19,2018-09-17T10:32:19
1495,high,2018-09-17T10:32:19,2018-09-17T11:28:19
739,high,2018-09-17T11:28:19,2018-09-17T12:16:19
320,medium,2018-09-17T11:05:13,2018-09-17T12:51:13
419,high,2018-09-17T12:16:19,2018-09-17T12:42:19
1931,low,2018-09-17T11:33:21,2018-09-17T12:11:21
1841,low,2018-09-17T12:11:21,2018-09-17T13:55:21
965,medium,2018-09-17T12:51:13,2018-09-17T13:33:13
731,high,2018-09-17T12:42:19,2018-09-17T13:36:19
1373,medium,2018-09-17T13:33:13,2018-09-17T14:33:13
1491,high,2018-09-17T13:36:19,2018-09-17T14:23:19
1500,low,2018-09-17T13:55:21,2018-09-17T14:08:21
1305,low,2018-09-17T14:08:21,2018-09-17T15:51:21
305,high,2018-09-17T14:23:19,2018-09-17T16:19:19
1678,low,2018-09-17T15:51:21,2018-09-17T16:12:21
983,medium,2018-09-17T14:33:13,2018-09-17T14:51:13
1776,medium,2018-09-17T14:51:13,2018-09-17T15:57:13
1145,medium,2018-09-17T15:57:13,2018-09-17T16:18:13
1055,medium,2018-09-17T16:18:13,2018-09-17T16:31:13
91,high,2018-09-17T16:19:19,2018-09-17T18:03:19
967,low,2018-09-17T16:12:21,2018-09-17T16:55:21
1982,low,2018-09-17T16:55:21,2018-09-17T18:00:21
871,medium,2018-09-17T16:31:13,2018-09-17T17:05:13
1679,medium,2018-09-17T17:05:13,2018-09-17T17:23:13
1741,medium,2018-09-17T17:23:13,2018-09-17T17:39:13
1661,medium,2018-09-17T17:39:13,2018-09-17T19:00:13
1987,low,2018-09-17T18:00:21,2018-09-17T19:24:21
650,high,2018-09-17T18:03:19,2018-09-17T18:45:19
1013,medium,2018-09-17T19:00:13,2018-09-17T19:10:13
1390,high,2018-09-17T18:45:19,2018-09-17T19:08:19
1367,high,2018-09-17T19:08:19,2018-09-17T19:38:19
926,medium,2018-09-17T19:10:13,2018-09-17T20:43:13
877,low,2018-09-17T19:24:21,2018-09-17T19:59:21
507,high,2018-09-17T19:38:19,2018-09-17T21:04:19
768,high,2018-09-17T21:04:19,2018-09-17T21:41:19
1671,medium,2018-09-17T20:43:13,2018-09-17T22:33:13
910,low,2018-09-17T19:59:21,2018-09-17T21:45:21
1442,high,2018-09-17T21:41:19,2018-09-17T22:36:19
1114,low,2018-09-17T21:45:21,2018-09-17T22:27:21
851,low,2018-09-17T22:27:21,2018-09-17T23:36:21
1175,medium,2018-09-17T22:33:13,2018-09-18T00:20:13
1412,low,2018-09-17T23:36:21,2018-09-18T00:06:21
754,high,2018-09-17T22:36:19,2018-09-17T23:50:19
539,high,2018-09-17T23:50:19,2018-09-18T01:06:19
1562,low,2018-09-18T00:06:21,2018-09-18T01:46:21
1066,medium,2018-09-18T00:20:13,2018-09-18T02:12:13
93,high,2018-09-18T01:06:19,2018-09-18T02:07:19
1350,low,2018-09-18T01:46:21,2018-09-18T02:34:21
1722,low,2018-09-18T02:34:21,2018-09-18T02:39:21
1300,high,2018-09-18T02:07:19,2018-09-18T04:00:19
255,medium,2018-09-18T02:12:13,2018-09-18T03:29:13
1738,low,2018-09-18T02:39:21,2018-09-18T04:26:21
254,medium,2018-09-18T03:29:13,2018-09-18T03:48:13
1601,high,2018-09-18T04:00:19,2018-09-18T04:31:19
881,medium,2018-09-18T03:48:13,2018-09-18T05:47:13
765,low,2018-09-18T04:26:21,2018-09-18T05:11:21
1670,low,2018-09-18T05:11:21,2018-09-18T05:31:21
1581,high,2018-09-18T04:31:19,2018-09-18T05:43:19
1049,low,2018-09-18T05:31:21,2018-09-18T06:08:21
932,medium,2018-09-18T05:47:13,2018-09-18T05:48:13
1046,medium,2018-09-18T05:48:13,2018-09-18T06:02:13
350,high,2018-09-18T05:43:19,2018-09-18T07:17:19
413,medium,2018-09-18T06:02:13,2018-09-18T07:18:13
241,high,2018-09-18T07:17:19,2018-09-18T08:23:19
437,medium,2018-09-18T07:18:13,2018-09-18T07:43:13
1029,low,2018-09-18T06:08:21,2018-09-18T07:57:21
1389,low,2018-09-18T07:57:21,2018-09-18T08:03:21
824,low,2018-09-18T08:03:21,2018-09-18T09:01:21
583,medium,2018-09-18T07:43:13,2018-09-18T09:38:13
659,high,2018-09-18T08:23:19,2018-09-18T08:58:19
1102,low,2018-09-18T09:01:21,2018-09-18T09:30:21
1883,high,2018-09-18T08:58:19,2018-09-18T09:35:19
1580,low,2018-09-18T09:30:21,2018-09-18T10:08:21
1561,medium,2018-09-18T09:38:13,2018-09-18T10:01:13
1881,medium,2018-09-18T10:01:13,2018-09-18T10:57:13
1787,high,2018-09-18T09:35:19,2018-09-18T10:54:19
19,high,2018-09-18T10:54:19,2018-09-18T12:09:19
21,high,2018-09-18T12:09:19,2018-09-18T13:59:19
1565,low,2018-09-18T10:08:21,2018-09-18T10:21:21
1143,low,2018-09-18T10:21:21,2018-09-18T11:13:21
1462,low,2018-09-18T11:13:21,2018-09-18T11:53:21
1995,low,2018-09-18T11:53:21,2018-09-18T12:54:21
35,high,2018-09-18T13:59:19,2018-09-18T14:04:19
404,high,2018-09-18T14:04:19,2018-09-18T15:17:19
477,medium,2018-09-18T10:57:13,2018-09-18T12:44:13
1007,low,2018-09-18T12:54:21,2018-09-18T14:00:21
1602,low,2018-09-18T14:00:21,2018-09-18T15:09:21
191,high,2018-09-18T15:17:19,2018-09-18T16:23:19
764,medium,2018-09-18T12:44:13,2018-09-18T14:06:13
1196,low,2018-09-18T15:09:21,2018-09-18T15:33:21
1643,low,2018-09-18T15:33:21,2018-09-18T16:28:21
1713,medium,2018-09-18T14:06:13,2018-09-18T15:16:13
1047,medium,2018-09-18T15:16:13,2018-09-18T16:56:13
1703,high,2018-09-18T16:23:19,2018-09-18T17:09:19
1685,low,2018-09-18T16:28:21,2018-09-18T17:18:21
183,high,2018-09-18T17:09:19,2018-09-18T17:38:19
1744,medium,2018-09-18T16:56:13,2018-09-18T18:20:13
217,high,2018-09-18T17:38:19,2018-09-18T18:33:19
212,medium,2018-09-18T18:20:13,2018-09-18T18:56:13
1006,low,2018-09-18T17:18:21,2018-09-18T18:30:21
1584,low,2018-09-18T18:30:21,2018-09-18T19:23:21
1012,medium,2018-09-18T18:56:13,2018-09-18T19:19:13
1946,high,2018-09-18T18:33:19,2018-09-18T19:26:19
1214,medium,2018-09-18T19:19:13,2018-09-18T20:55:13
1420,low,2018-09-18T19:23:21,2018-09-18T20:06:21
1825,high,2018-09-18T19:26:19,2018-09-18T21:05:19
1779,low,2018-09-18T20:06:21,2018-09-18T21:38:21
102,high,2018-09-18T21:05:19,2018-09-18T22:12:19
201,medium,2018-09-18T20:55:13,2018-09-18T21:26:13
279,medium,2018-09-18T21:26:13,2018-09-18T23:23:13
1504,low,2018-09-18T21:38:21,2018-09-18T23:11:21
1079,high,2018-09-18T22:12:19,2018-09-18T23:33:19
1449,low,2018-09-18T23:11:21,2018-09-19T00:36:21
439,medium,2018-09-18T23:23:13,2018-09-18T23:34:13
137,high,2018-09-18T23:33:19,2018-09-19T00:07:19
715,medium,2018-09-18T23:34:13,2018-09-18T23:51:13
1996,medium,2018-09-18T23:51:13,2018-09-19T00:04:13
1916,medium,2018-09-19T00:04:13,2018-09-19T00:08:13
1988,medium,2018-09-19T00:08:13,2018-09-19T00:21:13
463,high,2018-09-19T00:07:19,2018-09-19T01:00:19
1333,medium,2018-09-19T00:21:13,2018-09-19T01:47:13
6,high,2018-09-19T01:00:19,2018-09-19T02:14:19
546,high,2018-09-19T02:14:19,2018-09-19T02:26:19
814,high,2018-09-19T02:26:19,2018-09-19T04:19:19
405,medium,2018-09-19T01:47:13,2018-09-19T03:43:13
1266,medium,2018-09-19T03:43:13,2018-09-19T05:01:13
1279,low,2018-09-19T00:36:21,2018-09-19T02:07:21
1486,low,2018-09-19T02:07:21,2018-09-19T03:41:21
1218,low,2018-09-19T03:41:21,2018-09-19T05:29:21
479,high,2018-09-19T04:19:19,2018-09-19T05:07:19
1119,medium,2018-09-19T05:01:13,2018-09-19T06:15:13
1123,low,2018-09-19T05:29:21,2018-09-19T05:30:21
392,high,2018-09-19T05:07:19,2018-09-19T06:23:19
534,high,2018-09-19T06:23:19,2018-09-19T06:24:19
810,medium,2018-09-19T06:15:13,2018-09-19T07:40:13
56,high,2018-09-19T06:24:19,2018-09-19T08:19:19
336,medium,2018-09-19T07:40:13,2018-09-19T08:08:13
312,medium,2018-09-19T08:08:13,2018-09-19T08:47:13
4,high,2018-09-19T08:19:19,2018-09-19T08:48:19
286,medium,2018-09-19T08:47:13,2018-09-19T09:52:13
1385,low,2018-09-19T05:30:21,2018-09-19T05:56:21
1885,low,2018-09-19T05:56:21,2018-09-19T07:06:21
1084,low,2018-09-19T07:06:21,2018-09-19T07:57:21
1409,low,2018-09-19T07:57:21,2018-09-19T08:31:21
1051,low,2018-09-19T08:31:21,2018-09-19T10:25:21
1174,high,2018-09-19T08:48:19,2018-09-19T09:58:19
1880,medium,2018-09-19T09:52:13,2018-09-19T10:39:13
1751,low,2018-09-19T10:25:21,2018-09-19T11:08:21
894,high,2018-09-19T09:58:19,2018-09-19T10:57:19
1966,medium,2018-09-19T10:39:13,2018-09-19T12:24:13
188,high,2018-09-19T10:57:19,2018-09-19T12:02:19
205,medium,2018-09-19T12:24:13,2018-09-19T12:47:13
291,high,2018-09-19T12:02:19,2018-09-19T13:48:19
879,low,2018-09-19T11:08:21,2018-09-19T11:29:21
865,low,2018-09-19T11:29:21,2018-09-19T11:38:21
1053,medium,2018-09-19T12:47:13,2018-09-19T13:38:13
1183,medium,2018-09-19T13:38:13,2018-09-19T14:29:13
37,high,2018-09-19T13:48:19,2018-09-19T14:59:19
955,medium,2018-09-19T14:29:13,2018-09-19T16:10:13
1534,low,2018-09-19T11:38:21,2018-09-19T12:42:21
559,high,2018-09-19T14:59:19,2018-09-19T16:57:19
795,medium,2018-09-19T16:10:13,2018-09-19T16:44:13
1446,low,2018-09-19T12:42:21,2018-09-19T13:35:21
1487,low,2018-09-19T13:35:21,2018-09-19T14:52:21
1438,low,2018-09-19T14:52:21,2018-09-19T15:26:21
633,medium,2018-09-19T16:44:13,2018-09-19T17:29:13
355,high,2018-09-19T16:57:19,2018-09-19T17:53:19
992,low,2018-09-19T15:26:21,2018-09-19T17:16:21
1241,low,2018-09-19T17:16:21,2018-09-19T17:19:21
1090,low,2018-09-19T17:19:21,2018-09-19T18:19:21
1313,medium,2018-09-19T17:29:13,2018-09-19T17:48:13
701,medium,2018-09-19T17:48:13,2018-09-19T18:26:13
232,high,2018-09-19T17:53:19,2018-09-19T17:59:19
1177,low,2018-09-19T18:19:21,2018-09-19T18:52:21
1324,high,2018-09-19T17:59:19,2018-09-19T19:58:19
1374,low,2018-09-19T18:52:21,2018-09-19T20:28:21
1655,medium,2018-09-19T18:26:13,2018-09-19T19:27:13
1599,medium,2018-09-19T19:27:13,2018-09-19T19:28:13
1945,medium,2018-09-19T19:28:13,2018-09-19T21:23:13
1463,high,2018-09-19T19:58:19,2018-09-19T21:28:19
1356,low,2018-09-19T20:28:21,2018-09-19T21:42:21
1669,medium,2018-09-19T21:23:13,2018-09-19T22:20:13
931,high,2018-09-19T21:28:19,2018-09-19T22:40:19
1701,low,2018-09-19T21:42:21,2018-09-19T22:14:21
207,medium,2018-09-19T22:20:13,2018-09-19T22:27:13
1839,medium,2018-09-19T22:27:13,2018-09-19T23:11:13
105,high,2018-09-19T22:40:19,2018-09-19T23:59:19
1485,medium,2018-09-19T23:11:13,2018-09-20T01:10:13
38,high,2018-09-19T23:59:19,2018-09-20T01:40:19
247,medium,2018-09-20T01:10:13,2018-09-20T02:45:13
1236,low,2018-09-19T22:14:21,2018-09-19T22:23:21
1953,low,2018-09-19T22:23:21,2018-09-19T23:08:21
631,high,2018-09-20T01:40:19,2018-09-20T02:01:19
1531,low,2018-09-19T23:08:21,2018-09-19T23:31:21
1585,low,2018-09-19T23:31:21,2018-09-20T00:30:21
523,high,2018-09-20T02:01:19,2018-09-20T03:06:19
1871,low,2018-09-20T00:30:21,2018-09-20T00:32:21
1001,medium,2018-09-20T02:45:13,2018-09-20T03:56:13
1490,medium,2018-09-20T03:56:13,2018-09-20T05:04:13
50,high,2018-09-20T03:06:19,2018-09-20T04:18:19
1969,low,2018-09-20T00:32:21,2018-09-20T00:52:21
954,low,2018-09-20T00:52:21,2018-09-20T02:13:21
460,high,2018-09-20T04:18:19,2018-09-20T05:27:19
1894,low,2018-09-20T02:13:21,2018-09-20T03:12:21
704,low,2018-09-20T03:12:21,2018-09-20T03:21:21
1122,low,2018-09-20T03:21:21,2018-09-20T04:18:21
1896,low,2018-09-20T04:18:21,2018-09-20T04:36:21
1021,low,2018-09-20T04:36:21,2018-09-20T06:12:21
351,medium,2018-09-20T05:04:13,2018-09-20T06:38:13
1547,high,2018-09-20T05:27:19,2018-09-20T06:19:19
899,low,2018-09-20T06:12:21,2018-09-20T07:09:21
1928,high,2018-09-20T06:19:19,2018-09-20T08:03:19
170,high,2018-09-20T08:03:19,2018-09-20T08:09:19
339,medium,2018-09-20T06:38:13,2018-09-20T08:24:13
202,high,2018-09-20T08:09:19,2018-09-20T09:07:19
1202,medium,2018-09-20T08:24:13,2018-09-20T09:09:13
629,medium,2018-09-20T09:09:13,2018-09-20T09:40:13
142,high,2018-09-20T09:07:19,2018-09-20T10:38:19
889,medium,2018-09-20T09:40:13,2018-09-20T10:54:13
197,high,2018-09-20T10:38:19,2018-09-20T11:12:19
1707,medium,2018-09-20T10:54:13,2018-09-20T12:33:13
62,high,2018-09-20T11:12:19,2018-09-20T12:33:19
399,medium,2018-09-20T12:33:13,2018-09-20T13:14:13
974,low,2018-09-20T07:09:21,2018-09-20T07:18:21
1377,low,2018-09-20T07:18:21,2018-09-20T09:09:21
1427,low,2018-09-20T09:09:21,2018-09-20T09:56:21
512,high,2018-09-20T12:33:19,2018-09-20T13:44:19
1314,low,2018-09-20T09:56:21,2018-09-20T10:37:21
873,medium,2018-09-20T13:14:13,2018-09-20T14:49:13
1335,low,2018-09-20T10:37:21,2018-09-20T12:20:21
1318,low,2018-09-20T12:20:21,2018-09-20T13:56:21
1595,low,2018-09-20T13:56:21,2018-09-20T14:14:21
1853,high,2018-09-20T13:44:19,2018-09-20T14:43:19
384,high,2018-09-20T14:43:19,2018-09-20T15:09:19
867,low,2018-09-20T14:14:21,2018-09-20T14:24:21
1363,low,2018-09-20T14:24:21,2018-09-20T15:27:21
85,high,2018-09-20T15:09:19,2018-09-20T15:12:19
235,medium,2018-09-20T14:49:13,2018-09-20T16:07:13
1156,high,2018-09-20T15:12:19,2018-09-20T16:10:19
728,low,2018-09-20T15:27:21,2018-09-20T17:15:21
1620,medium,2018-09-20T16:07:13,2018-09-20T17:49:13
222,high,2018-09-20T16:10:19,2018-09-20T17:07:19
1253,high,2018-09-20T17:07:19,2018-09-20T18:20:19
214,medium,2018-09-20T17:49:13,2018-09-20T17:56:13
1225,low,2018-09-20T17:15:21,2018-09-20T18:13:21
175,high,2018-09-20T18:20:19,2018-09-20T19:06:19
1413,low,2018-09-20T18:13:21,2018-09-20T18:30:21
775,low,2018-09-20T18:30:21,2018-09-20T18:50:21
397,medium,2018-09-20T17:56:13,2018-09-20T18:07:13
141,high,2018-09-20T19:06:19,2018-09-20T20:58:19
231,medium,2018-09-20T18:07:13,2018-09-20T19:48:13
31,high,2018-09-20T20:58:19,2018-09-20T21:23:19
1646,medium,2018-09-20T19:48:13,2018-09-20T20:23:13
914,medium,2018-09-20T20:23:13,2018-09-20T22:15:13
1393,low,2018-09-20T18:50:21,2018-09-20T20:41:21
582,high,2018-09-20T21:23:19,2018-09-20T22:39:19
1681,medium,2018-09-20T22:15:13,2018-09-21T00:15:13
445,high,2018-09-20T22:39:19,2018-09-21T00:32:19
759,low,2018-09-20T20:41:21,2018-09-20T21:25:21
1765,low,2018-09-20T21:25:21,2018-09-20T22:47:21
1830,low,2018-09-20T22:47:21,2018-09-20T23:16:21
1913,high,2018-09-21T00:32:19,2018-09-21T00:40:19
537,medium,2018-09-21T00:15:13,2018-09-21T02:03:13
1239,low,2018-09-20T23:16:21,2018-09-21T00:45:21
1018,low,2018-09-21T00:45:21,2018-09-21T01:41:21
883,high,2018-09-21T00:40:19,2018-09-21T01:17:19
703,low,2018-09-21T01:41:21,2018-09-21T02:23:21
578,high,2018-09-21T01:17:19,2018-09-21T03:01:19
1954,medium,2018-09-21T02:03:13,2018-09-21T03:21:13
1476,low,2018-09-21T02:23:21,2018-09-21T03:49:21
438,high,2018-09-21T03:01:19,2018-09-21T03:55:19
1606,medium,2018-09-21T03:21:13,2018-09-21T04:39:13
386,high,2018-09-21T03:55:19,2018-09-21T04:16:19
525,high,2018-09-21T04:16:19,2018-09-21T05:31:19
1365,low,2018-09-21T03:49:21,2018-09-21T04:49:21
345,medium,2018-09-21T04:39:13,2018-09-21T05:19:13
406,medium,2018-09-21T05:19:13,2018-09-21T05:26:13
1415,low,2018-09-21T04:49:21,2018-09-21T06:32:21
1537,medium,2018-09-21T05:26:13,2018-09-21T06:08:13
1588,medium,2018-09-21T06:08:13,2018-09-21T06:30:13
673,high,2018-09-21T05:31:19,2018-09-21T05:47:19
24,high,2018-09-21T05:47:19,2018-09-21T05:54:19
1180,medium,2018-09-21T06:30:13,2018-09-21T08:27:13
561,high,2018-09-21T05:54:19,2018-09-21T06:55:19
944,low,2018-09-21T06:32:21,2018-09-21T07:53:21
555,high,2018-09-21T06:55:19,2018-09-21T07:25:19
803,high,2018-09-21T07:25:19,2018-09-21T08:49:19
225,medium,2018-09-21T08:27:13,2018-09-21T08:40:13
1728,medium,2018-09-21T08:40:13,2018-09-21T09:20:13
806,low,2018-09-21T07:53:21,2018-09-21T09:19:21
455,medium,2018-09-21T09:20:13,2018-09-21T10:09:13
709,high,2018-09-21T08:49:19,2018-09-21T10:20:19
1282,low,2018-09-21T09:19:21,2018-09-21T09:23:21
403,high,2018-09-21T10:20:19,2018-09-21T10:27:19
823,low,2018-09-21T09:23:21,2018-09-21T11:16:21
258,medium,2018-09-21T10:09:13,2018-09-21T11:52:13
799,high,2018-09-21T10:27:19,2018-09-21T11:55:19
1322,low,2018-09-21T11:16:21,2018-09-21T12:53:21
1309,medium,2018-09-21T11:52:13,2018-09-21T13:30:13
1477,low,2018-09-21T12:53:21,2018-09-21T13:22:21
1834,high,2018-09-21T11:55:19,2018-09-21T13:24:19
177,high,2018-09-21T13:24:19,2018-09-21T13:38:19
1704,low,2018-09-21T13:22:21,2018-09-21T13:38:21
1154,medium,2018-09-21T13:30:13,2018-09-21T14:40:13
1223,high,2018-09-21T13:38:19,2018-09-21T15:06:19
1578,low,2018-09-21T13:38:21,2018-09-21T15:38:21
495,medium,2018-09-21T14:40:13,2018-09-21T15:38:13
1372,high,2018-09-21T15:06:19,2018-09-21T16:20:19
825,medium,2018-09-21T15:38:13,2018-09-21T17:28:13
283,high,2018-09-21T16:20:19,2018-09-21T16:33:19
1990,low,2018-09-21T15:38:21,2018-09-21T15:51:21
778,low,2018-09-21T15:51:21,2018-09-21T16:49:21
1792,high,2018-09-21T16:33:19,2018-09-21T17:47:19
1205,low,2018-09-21T16:49:21,2018-09-21T18:18:21
558,medium,2018-09-21T17:28:13,2018-09-21T18:58:13
1717,high,2018-09-21T17:47:19,2018-09-21T19:33:19
1576,low,2018-09-21T18:18:21,2018-09-21T19:35:21
189,high,2018-09-21T19:33:19,2018-09-21T19:59:19
1340,low,2018-09-21T19:35:21,2018-09-21T20:36:21
447,medium,2018-09-21T18:58:13,2018-09-21T19:51:13
17,high,2018-09-21T19:59:19,2018-09-21T21:37:19
1222,medium,2018-09-21T19:51:13,2018-09-21T20:46:13
665,medium,2018-09-21T20:46:13,2018-09-21T22:16:13
1826,low,2018-09-21T20:36:21,2018-09-21T22:15:21
667,high,2018-09-21T21:37:19,2018-09-21T22:58:19
648,medium,2018-09-21T22:16:13,2018-09-21T23:48:13
173,high,2018-09-21T22:58:19,2018-09-22T00:51:19
744,medium,2018-09-21T23:48:13,2018-09-22T01:03:13
1807,low,2018-09-21T22:15:21,2018-09-21T23:45:21
1028,low,2018-09-21T23:45:21,2018-09-22T00:28:21
1528,low,2018-09-22T00:28:21,2018-09-22T00:49:21
315,high,2018-09-22T00:51:19,2018-09-22T02:06:19
1859,low,2018-09-22T00:49:21,2018-09-22T02:13:21
432,medium,2018-09-22T01:03:13,2018-09-22T02:04:13
78,high,2018-09-22T02:06:19,2018-09-22T02:18:19
290,medium,2018-09-22T02:04:13,2018-09-22T02:16:13
1712,low,2018-09-22T02:13:21,2018-09-22T02:53:21
679,medium,2018-09-22T02:16:13,2018-09-22T04:02:13
1284,low,2018-09-22T02:53:21,2018-09-22T03:00:21
688,high,2018-09-22T02:18:19,2018-09-22T02:58:19
1650,high,2018-09-22T02:58:19,2018-09-22T04:58:19
1790,low,2018-09-22T03:00:21,2018-09-22T03:22:21
485,medium,2018-09-22T04:02:13,2018-09-22T04:23:13
328,medium,2018-09-22T04:23:13,2018-09-22T05:49:13
843,low,2018-09-22T03:22:21,2018-09-22T04:56:21
1057,low,2018-09-22T04:56:21,2018-09-22T06:47:21
689,high,2018-09-22T04:58:19,2018-09-22T05:58:19
347,medium,2018-09-22T05:49:13,2018-09-22T07:31:13
462,high,2018-09-22T05:58:19,2018-09-22T07:49:19
1321,high,2018-09-22T07:49:19,2018-09-22T08:35:19
1731,medium,2018-09-22T07:31:13,2018-09-22T09:27:13
1134,low,2018-09-22T06:47:21,2018-09-22T08:43:21
1334,high,2018-09-22T08:35:19,2018-09-22T09:45:19
979,low,2018-09-22T08:43:21,2018-09-22T08:50:21
1577,low,2018-09-22T08:50:21,2018-09-22T09:32:21
694,high,2018-09-22T09:45:19,2018-09-22T10:17:19
663,medium,2018-09-22T09:27:13,2018-09-22T11:11:13
1298,low,2018-09-22T09:32:21,2018-09-22T10:46:21
793,high,2018-09-22T10:17:19,2018-09-22T11:20:19
186,high,2018-09-22T11:20:19,2018-09-22T12:52:19
763,low,2018-09-22T10:46:21,2018-09-22T12:06:21
1092,low,2018-09-22T12:06:21,2018-09-22T13:22:21
1651,medium,2018-09-22T11:11:13,2018-09-22T12:12:13
745,medium,2018-09-22T12:12:13,2018-09-22T13:56:13
1563,high,2018-09-22T12:52:19,2018-09-22T14:34:19
402,medium,2018-09-22T13:56:13,2018-09-22T15:46:13
1862,low,2018-09-22T13:22:21,2018-09-22T15:08:21
1811,high,2018-09-22T14:34:19,2018-09-22T15:59:19
705,low,2018-09-22T15:08:21,2018-09-22T17:02:21
461,medium,2018-09-22T15:46:13,2018-09-22T17:26:13
374,high,2018-09-22T15:59:19,2018-09-22T17:45:19
928,low,2018-09-22T17:02:21,2018-09-22T17:48:21
1636,medium,2018-09-22T17:26:13,2018-09-22T18:26:13
547,high,2018-09-22T17:45:19,2018-09-22T19:23:19
961,low,2018-09-22T17:48:21,2018-09-22T18:21:21
1517,medium,2018-09-22T18:26:13,2018-09-22T18:48:13
1570,medium,2018-09-22T18:48:13,2018-09-22T20:47:13
187,high,2018-09-22T19:23:19,2018-09-22T20:57:19
98,high,2018-09-22T20:57:19,2018-09-22T22:44:19
163,high,2018-09-22T22:44:19,2018-09-22T22:56:19
152,high,2018-09-22T22:56:19,2018-09-22T23:15:19
644,medium,2018-09-22T20:47:13,2018-09-22T21:28:13
